PK,ARA,Subject Node Name,Subject Node ID,Subject Node Category,Object Node Name,Object Node ID,Object Node Category,Rank,Sugeno Score,Confidence Score,Novelty Score,Clinical Evidence Score,Weighted Mean Score,Normalized Score,ARAX,ARAX Score,Unsecret,Unsecret Score,Improving Agent,Improving Agent Score,BioThings Explorer,BioThings Explorer Score,Aragorn,Aragorn Score,ARA Count,Result Counter,Edge ID,Edge Object,Edge Object Node Name,Edge Object Node Category,Edge Subject,Edge Subject Node Name,Edge Subject Node Category,Predicate,Edge Type,Qualified Predicate,Human Readable Phrase,Publications Count,Primary Source,Aggregator 1,Aggregator 2
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,lead atom,CHEBI:25016,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,46,0.436,0.436,,,0.218,43.59,,,true,0.436,,,,,,,1,46,medik:creative_edge#30,NCBIGene:7531,YWHAE,biolink:NamedThing,CHEBI:25016,lead atom,biolink:SmallMolecule,biolink:affects,creative,causes,lead atom causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,lead atom,CHEBI:25016,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,46,0.436,0.436,,,0.218,43.59,,,true,0.436,,,,,,,1,46,medik:edge#60,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,CHEBI:25016,lead atom,biolink:SmallMolecule,biolink:affects,one-hop,causes,lead atom causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,lead atom,CHEBI:25016,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,46,0.436,0.436,,,0.218,43.59,,,true,0.436,,,,,,,1,46,medik:edge#61,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Nitric Oxide,CHEBI:16480,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,47,0.423,0.423,,,0.212,42.308,,,true,0.423,,,,,,,1,47,medik:creative_edge#23,NCBIGene:7531,YWHAE,biolink:NamedThing,CHEBI:16480,Nitric Oxide,biolink:Drug,biolink:affects,creative,causes,Nitric Oxide causes increased activity or abundance of YWHAE,,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Nitric Oxide,CHEBI:16480,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,47,0.423,0.423,,,0.212,42.308,,,true,0.423,,,,,,,1,47,medik:edge#46,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,CHEBI:16480,Nitric Oxide,biolink:Drug,biolink:affects,one-hop,causes,Nitric Oxide causes decreased activity of Candidate Disease Gene,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,Nitric Oxide,CHEBI:16480,biolink:Drug,YWHAE,NCBIGene:7531,biolink:NamedThing,47,0.423,0.423,,,0.212,42.308,,,true,0.423,,,,,,,1,47,medik:edge#47,NCBIGene:7531,YWHAE,biolink:NamedThing,UMLS:C1332838,Candidate Disease Gene,biolink:Gene,biolink:affects,one-hop,causes,Candidate Disease Gene causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"2-[[2-[2-[4-Chloro-2-(2-hydroxyethyl)phenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid",PUBCHEM.COMPOUND:134588831,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,48,0.41,0.41,,,0.205,41.026,,,true,0.41,,,,,,,1,48,medik:creative_edge#60,NCBIGene:7531,YWHAE,biolink:NamedThing,PUBCHEM.COMPOUND:134588831,"2-[[2-[2-[4-Chloro-2-(2-hydroxyethyl)phenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid",biolink:SmallMolecule,biolink:affects,creative,causes,"2-[[2-[2-[4-Chloro-2-(2-hydroxyethyl)phenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid causes increased activity or abundance of YWHAE",,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"2-[[2-[2-[4-Chloro-2-(2-hydroxyethyl)phenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid",PUBCHEM.COMPOUND:134588831,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,48,0.41,0.41,,,0.205,41.026,,,true,0.41,,,,,,,1,48,medik:edge#120,NCBIGene:6470,SHMT1,biolink:Gene,PUBCHEM.COMPOUND:134588831,"2-[[2-[2-[4-Chloro-2-(2-hydroxyethyl)phenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid",biolink:SmallMolecule,biolink:affects,one-hop,causes,"2-[[2-[2-[4-Chloro-2-(2-hydroxyethyl)phenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid causes decreased activity of SHMT1",,infores:bindingdb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"2-[[2-[2-[4-Chloro-2-(2-hydroxyethyl)phenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid",PUBCHEM.COMPOUND:134588831,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,48,0.41,0.41,,,0.205,41.026,,,true,0.41,,,,,,,1,48,medik:edge#121,NCBIGene:7531,YWHAE,biolink:NamedThing,NCBIGene:6470,SHMT1,biolink:Gene,biolink:affects,one-hop,causes,SHMT1 causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,TNF-ALPHA,PUBCHEM.COMPOUND:44356648,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,49,0.4,0.4,,,0.2,40,,,,,,,,,,,1,49,creative_CRG_prediction_8,NCBIGene:7531,YWHAE,biolink:NamedThing,PUBCHEM.COMPOUND:44356648,TNF-ALPHA,biolink:SmallMolecule,biolink:affects,creative,,TNF-ALPHA causes YWHAE,,infores:arax,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,TNF-ALPHA,PUBCHEM.COMPOUND:44356648,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,49,0.4,0.4,,,0.2,40,,,,,,,,,,,1,49,infores:rtx-kg2:NCBIGene:6774--biolink:produces--------PUBCHEM.COMPOUND:44356648--infores:semmeddb,PUBCHEM.COMPOUND:44356648,TNF-ALPHA,biolink:SmallMolecule,NCBIGene:6774,STAT3,biolink:Gene,biolink:produces,one-hop,,STAT3 produces TNF-ALPHA,5,infores:semmeddb,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"6-amino-4-[3,5-bis(trifluoromethyl)phenyl]-4-cyclobutyl-3-methyl-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile",PUBCHEM.COMPOUND:136215432,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,50,0.397,0.397,,,0.199,39.744,,,true,0.397,,,,,,,1,50,medik:creative_edge#49,NCBIGene:7531,YWHAE,biolink:NamedThing,PUBCHEM.COMPOUND:136215432,"6-amino-4-[3,5-bis(trifluoromethyl)phenyl]-4-cyclobutyl-3-methyl-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile",biolink:SmallMolecule,biolink:affects,creative,causes,"6-amino-4-[3,5-bis(trifluoromethyl)phenyl]-4-cyclobutyl-3-methyl-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile causes increased activity or abundance of YWHAE",,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"6-amino-4-[3,5-bis(trifluoromethyl)phenyl]-4-cyclobutyl-3-methyl-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile",PUBCHEM.COMPOUND:136215432,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,50,0.397,0.397,,,0.199,39.744,,,true,0.397,,,,,,,1,50,medik:edge#98,NCBIGene:6470,SHMT1,biolink:Gene,PUBCHEM.COMPOUND:136215432,"6-amino-4-[3,5-bis(trifluoromethyl)phenyl]-4-cyclobutyl-3-methyl-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile",biolink:SmallMolecule,biolink:affects,one-hop,causes,"6-amino-4-[3,5-bis(trifluoromethyl)phenyl]-4-cyclobutyl-3-methyl-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile causes decreased activity of SHMT1",,infores:bindingdb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"6-amino-4-[3,5-bis(trifluoromethyl)phenyl]-4-cyclobutyl-3-methyl-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile",PUBCHEM.COMPOUND:136215432,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,50,0.397,0.397,,,0.199,39.744,,,true,0.397,,,,,,,1,50,medik:edge#99,NCBIGene:7531,YWHAE,biolink:NamedThing,NCBIGene:6470,SHMT1,biolink:Gene,biolink:affects,one-hop,causes,SHMT1 causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"6-amino-3-methyl-4-propan-2-yl-4-[3-pyrrolidin-1-yl-5-(trifluoromethyl)phenyl]-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile",PUBCHEM.COMPOUND:136215437,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,51,0.385,0.385,,,0.192,38.462,,,true,0.385,,,,,,,1,51,medik:creative_edge#54,NCBIGene:7531,YWHAE,biolink:NamedThing,PUBCHEM.COMPOUND:136215437,"6-amino-3-methyl-4-propan-2-yl-4-[3-pyrrolidin-1-yl-5-(trifluoromethyl)phenyl]-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile",biolink:SmallMolecule,biolink:affects,creative,causes,"6-amino-3-methyl-4-propan-2-yl-4-[3-pyrrolidin-1-yl-5-(trifluoromethyl)phenyl]-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile causes increased activity or abundance of YWHAE",,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"6-amino-3-methyl-4-propan-2-yl-4-[3-pyrrolidin-1-yl-5-(trifluoromethyl)phenyl]-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile",PUBCHEM.COMPOUND:136215437,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,51,0.385,0.385,,,0.192,38.462,,,true,0.385,,,,,,,1,51,medik:edge#108,NCBIGene:6470,SHMT1,biolink:Gene,PUBCHEM.COMPOUND:136215437,"6-amino-3-methyl-4-propan-2-yl-4-[3-pyrrolidin-1-yl-5-(trifluoromethyl)phenyl]-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile",biolink:SmallMolecule,biolink:affects,one-hop,causes,"6-amino-3-methyl-4-propan-2-yl-4-[3-pyrrolidin-1-yl-5-(trifluoromethyl)phenyl]-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile causes decreased activity of SHMT1",,infores:bindingdb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"6-amino-3-methyl-4-propan-2-yl-4-[3-pyrrolidin-1-yl-5-(trifluoromethyl)phenyl]-2,3,3a,7a-tetrahydro-1H-pyrano[2,3-c]pyrazole-5-carbonitrile",PUBCHEM.COMPOUND:136215437,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,51,0.385,0.385,,,0.192,38.462,,,true,0.385,,,,,,,1,51,medik:edge#109,NCBIGene:7531,YWHAE,biolink:NamedThing,NCBIGene:6470,SHMT1,biolink:Gene,biolink:affects,one-hop,causes,SHMT1 causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"2-[[2-[2-[2-(2-Amino-2-oxoethyl)-4-chlorophenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid",PUBCHEM.COMPOUND:134589105,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,52,0.372,0.372,,,0.186,37.179,,,true,0.372,,,,,,,1,52,medik:creative_edge#64,NCBIGene:7531,YWHAE,biolink:NamedThing,PUBCHEM.COMPOUND:134589105,"2-[[2-[2-[2-(2-Amino-2-oxoethyl)-4-chlorophenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid",biolink:SmallMolecule,biolink:affects,creative,causes,"2-[[2-[2-[2-(2-Amino-2-oxoethyl)-4-chlorophenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid causes increased activity or abundance of YWHAE",,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"2-[[2-[2-[2-(2-Amino-2-oxoethyl)-4-chlorophenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid",PUBCHEM.COMPOUND:134589105,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,52,0.372,0.372,,,0.186,37.179,,,true,0.372,,,,,,,1,52,medik:edge#128,NCBIGene:6470,SHMT1,biolink:Gene,PUBCHEM.COMPOUND:134589105,"2-[[2-[2-[2-(2-Amino-2-oxoethyl)-4-chlorophenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid",biolink:SmallMolecule,biolink:affects,one-hop,causes,"2-[[2-[2-[2-(2-Amino-2-oxoethyl)-4-chlorophenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid causes decreased activity of SHMT1",,infores:bindingdb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"2-[[2-[2-[2-(2-Amino-2-oxoethyl)-4-chlorophenyl]-1,3-thiazol-4-yl]acetyl]amino]acetic acid",PUBCHEM.COMPOUND:134589105,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,52,0.372,0.372,,,0.186,37.179,,,true,0.372,,,,,,,1,52,medik:edge#129,NCBIGene:7531,YWHAE,biolink:NamedThing,NCBIGene:6470,SHMT1,biolink:Gene,biolink:affects,one-hop,causes,SHMT1 causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"(2R)-2-({2-[2-(4-Chlorophenyl)-1,3-thiazol-4-YL]acetyl}amino)-2-phenylethanoic acid",PUBCHEM.COMPOUND:29140679,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,53,0.359,0.359,,,0.179,35.897,,,true,0.359,,,,,,,1,53,medik:creative_edge#80,NCBIGene:7531,YWHAE,biolink:NamedThing,PUBCHEM.COMPOUND:29140679,"(2R)-2-({2-[2-(4-Chlorophenyl)-1,3-thiazol-4-YL]acetyl}amino)-2-phenylethanoic acid",biolink:SmallMolecule,biolink:affects,creative,causes,"(2R)-2-({2-[2-(4-Chlorophenyl)-1,3-thiazol-4-YL]acetyl}amino)-2-phenylethanoic acid causes increased activity or abundance of YWHAE",,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"(2R)-2-({2-[2-(4-Chlorophenyl)-1,3-thiazol-4-YL]acetyl}amino)-2-phenylethanoic acid",PUBCHEM.COMPOUND:29140679,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,53,0.359,0.359,,,0.179,35.897,,,true,0.359,,,,,,,1,53,medik:edge#160,NCBIGene:6470,SHMT1,biolink:Gene,PUBCHEM.COMPOUND:29140679,"(2R)-2-({2-[2-(4-Chlorophenyl)-1,3-thiazol-4-YL]acetyl}amino)-2-phenylethanoic acid",biolink:SmallMolecule,biolink:affects,one-hop,causes,"(2R)-2-({2-[2-(4-Chlorophenyl)-1,3-thiazol-4-YL]acetyl}amino)-2-phenylethanoic acid causes decreased activity of SHMT1",,infores:bindingdb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"(2R)-2-({2-[2-(4-Chlorophenyl)-1,3-thiazol-4-YL]acetyl}amino)-2-phenylethanoic acid",PUBCHEM.COMPOUND:29140679,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,53,0.359,0.359,,,0.179,35.897,,,true,0.359,,,,,,,1,53,medik:edge#161,NCBIGene:7531,YWHAE,biolink:NamedThing,NCBIGene:6470,SHMT1,biolink:Gene,biolink:affects,one-hop,causes,SHMT1 causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"N-{[2-(2,3-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}glycine",PUBCHEM.COMPOUND:49657651,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,54,0.346,0.346,,,0.173,34.615,,,true,0.346,,,,,,,1,54,medik:creative_edge#58,NCBIGene:7531,YWHAE,biolink:NamedThing,PUBCHEM.COMPOUND:49657651,"N-{[2-(2,3-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}glycine",biolink:SmallMolecule,biolink:affects,creative,causes,"N-{[2-(2,3-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}glycine causes increased activity or abundance of YWHAE",,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"N-{[2-(2,3-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}glycine",PUBCHEM.COMPOUND:49657651,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,54,0.346,0.346,,,0.173,34.615,,,true,0.346,,,,,,,1,54,medik:edge#116,NCBIGene:6470,SHMT1,biolink:Gene,PUBCHEM.COMPOUND:49657651,"N-{[2-(2,3-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}glycine",biolink:SmallMolecule,biolink:affects,one-hop,causes,"N-{[2-(2,3-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}glycine causes decreased activity of SHMT1",,infores:bindingdb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"N-{[2-(2,3-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}glycine",PUBCHEM.COMPOUND:49657651,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,54,0.346,0.346,,,0.173,34.615,,,true,0.346,,,,,,,1,54,medik:edge#117,NCBIGene:7531,YWHAE,biolink:NamedThing,NCBIGene:6470,SHMT1,biolink:Gene,biolink:affects,one-hop,causes,SHMT1 causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"(2R)-({[2-(2,4-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}amino)(phenyl)ethanoic acid",PUBCHEM.COMPOUND:49657054,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,55,0.333,0.333,,,0.167,33.333,,,true,0.333,,,,,,,1,55,medik:creative_edge#57,NCBIGene:7531,YWHAE,biolink:NamedThing,PUBCHEM.COMPOUND:49657054,"(2R)-({[2-(2,4-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}amino)(phenyl)ethanoic acid",biolink:SmallMolecule,biolink:affects,creative,causes,"(2R)-({[2-(2,4-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}amino)(phenyl)ethanoic acid causes increased activity or abundance of YWHAE",,infores:unsecret-agent,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"(2R)-({[2-(2,4-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}amino)(phenyl)ethanoic acid",PUBCHEM.COMPOUND:49657054,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,55,0.333,0.333,,,0.167,33.333,,,true,0.333,,,,,,,1,55,medik:edge#114,NCBIGene:6470,SHMT1,biolink:Gene,PUBCHEM.COMPOUND:49657054,"(2R)-({[2-(2,4-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}amino)(phenyl)ethanoic acid",biolink:SmallMolecule,biolink:affects,one-hop,causes,"(2R)-({[2-(2,4-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}amino)(phenyl)ethanoic acid causes decreased activity of SHMT1",,infores:bindingdb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:unsecret-agent,"(2R)-({[2-(2,4-dichlorophenyl)-1,3-thiazol-4-yl]acetyl}amino)(phenyl)ethanoic acid",PUBCHEM.COMPOUND:49657054,biolink:SmallMolecule,YWHAE,NCBIGene:7531,biolink:NamedThing,55,0.333,0.333,,,0.167,33.333,,,true,0.333,,,,,,,1,55,medik:edge#115,NCBIGene:7531,YWHAE,biolink:NamedThing,NCBIGene:6470,SHMT1,biolink:Gene,biolink:affects,one-hop,causes,SHMT1 causes decreased activity of YWHAE,1,infores:semmeddb,infores:unsecret-agent,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Response Elements,MESH:D020218,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,56,0.333,0.333,,,0.166,33.333,,,,,,,,,,,1,56,creative_CRG_prediction_14,NCBIGene:7531,YWHAE,biolink:NamedThing,MESH:D020218,Response Elements,biolink:ChemicalEntity,biolink:affects,creative,,Response Elements causes YWHAE,,infores:arax,,
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Response Elements,MESH:D020218,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,56,0.333,0.333,,,0.166,33.333,,,,,,,,,,,1,56,infores:rtx-kg2:NCBIGene:3659--biolink:interacts_with--------MESH:D020218--infores:semmeddb,MESH:D020218,Response Elements,biolink:ChemicalEntity,NCBIGene:3659,IRF1,biolink:Gene,biolink:interacts_with,one-hop,,IRF1 interacts with Response Elements,4,infores:semmeddb,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Response Elements,MESH:D020218,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,56,0.333,0.333,,,0.166,33.333,,,,,,,,,,,1,56,infores:rtx-kg2:NCBIGene:2033--biolink:interacts_with--------MESH:D020218--infores:semmeddb,MESH:D020218,Response Elements,biolink:ChemicalEntity,NCBIGene:2033,EP300,biolink:Gene,biolink:interacts_with,one-hop,,EP300 interacts with Response Elements,4,infores:semmeddb,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Response Elements,MESH:D020218,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,56,0.333,0.333,,,0.166,33.333,,,,,,,,,,,1,56,infores:rtx-kg2:NCBIGene:7531--biolink:directly_physically_interacts_with--------NCBIGene:4291--infores:intact,NCBIGene:4291,MLF1,biolink:Gene,NCBIGene:7531,YWHAE,biolink:NamedThing,biolink:directly_physically_interacts_with,one-hop,,YWHAE directly physically interacts with MLF1,1,infores:intact,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Response Elements,MESH:D020218,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,56,0.333,0.333,,,0.166,33.333,,,,,,,,,,,1,56,infores:rtx-kg2:NCBIGene:2113--biolink:has_part--------MESH:D020218--infores:semmeddb,MESH:D020218,Response Elements,biolink:ChemicalEntity,NCBIGene:2113,ETS1,biolink:Gene,biolink:has_part,one-hop,,ETS1 has part Response Elements,8,infores:semmeddb,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Response Elements,MESH:D020218,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,56,0.333,0.333,,,0.166,33.333,,,,,,,,,,,1,56,infores:rtx-kg2:NCBIGene:860--biolink:interacts_with--------MESH:D020218--infores:semmeddb,MESH:D020218,Response Elements,biolink:ChemicalEntity,NCBIGene:860,RUNX2,biolink:Gene,biolink:interacts_with,one-hop,,RUNX2 interacts with Response Elements,4,infores:semmeddb,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Response Elements,MESH:D020218,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,56,0.333,0.333,,,0.166,33.333,,,,,,,,,,,1,56,infores:rtx-kg2:NCBIGene:7531--biolink:colocalizes_with--------NCBIGene:6310--infores:intact,NCBIGene:6310,ATXN1,biolink:Gene,NCBIGene:7531,YWHAE,biolink:NamedThing,biolink:colocalizes_with,one-hop,,YWHAE colocalizes with ATXN1,2,infores:intact,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Response Elements,MESH:D020218,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,56,0.333,0.333,,,0.166,33.333,,,,,,,,,,,1,56,infores:rtx-kg2:NCBIGene:7531--biolink:physically_interacts_with--------NCBIGene:7248--infores:intact,NCBIGene:7248,TSC1,biolink:Gene,NCBIGene:7531,YWHAE,biolink:NamedThing,biolink:physically_interacts_with,one-hop,,YWHAE physically interacts with TSC1,1,infores:intact,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Response Elements,MESH:D020218,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,56,0.333,0.333,,,0.166,33.333,,,,,,,,,,,1,56,infores:rtx-kg2:NCBIGene:7531--biolink:physically_interacts_with--------NCBIGene:1027--infores:intact,NCBIGene:1027,CDKN1B,biolink:Gene,NCBIGene:7531,YWHAE,biolink:NamedThing,biolink:physically_interacts_with,one-hop,,YWHAE physically interacts with CDKN1B,1,infores:intact,infores:rtx-kg2,infores:arax
80ea560d-1a2d-443f-a343-15f933f7ea90,infores:arax,Response Elements,MESH:D020218,biolink:ChemicalEntity,YWHAE,NCBIGene:7531,biolink:NamedThing,56,0.333,0.333,,,0.166,33.333,,,,,,,,,,,1,56,infores:rtx-kg2:NCBIGene:3164--biolink:has_part--------MESH:D020218--infores:semmeddb,MESH:D020218,Response Elements,biolink:ChemicalEntity,NCBIGene:3164,NR4A1,biolink:Gene,biolink:has_part,one-hop,,NR4A1 has part Response Elements,20,infores:semmeddb,infores:rtx-kg2,infores:arax
